id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14442801,ACOGEDOR APARTAMENTO  Plaza Castilla,12090537,Natalia,Tetuán,Valdeacederas,40.46513,-3.69959,Entire home/apt,98,3,36,2018-06-27,0.61,5,321,2,
14445356,Charming apartment close to the Retiro Park,21920758,Eduardo,Retiro,Pacífico,40.40695,-3.67512,Entire home/apt,85,32,5,2019-03-01,0.14,1,244,0,
14447133,Estudio en la Elipa.,46730045,Yolanda,Ciudad Lineal,Ventas,40.4281,-3.65188,Entire home/apt,68,15,39,2019-06-02,0.67,1,189,0,VT-2805
14458953,"Intimate, warm apartment in Madrid's heart",12665714,Aura,Centro,Embajadores,40.40982,-3.70728,Entire home/apt,35,1,232,2020-02-21,3.80,1,0,0,
14458976,Nice and Cozy Studio with Kitchen in the center,88853220,Jose Manuel,Centro,Universidad,40.42324,-3.7006,Entire home/apt,85,2,29,2019-01-27,0.50,4,0,0,
14463358,Cozy & stylish apt in the city center. 2 Bath A/C,10282516,Oscar,Centro,Embajadores,40.41063,-3.69814,Entire home/apt,5740,2,221,2020-03-13,3.63,2,0,0,VT-2064
14471486,Small Studio in Madrid Center with Parking,62605973,José Angel,Centro,Embajadores,40.41138,-3.70401,Entire home/apt,58,2,291,2020-02-17,4.87,1,0,0,VT-7100
14472643,Salon con cama doble en alquiler.,89214065,Ferney,Ciudad Lineal,Concepción,40.43548,-3.65206,Private room,40,1,31,2017-03-20,0.51,1,0,0,
14480333,Loft Espacioso y acogedor en centro Madrid,87441528,Ruben,Centro,Embajadores,40.41132,-3.70314,Entire home/apt,55,1,39,2018-05-14,0.64,1,0,0,
14485245,2-6 City center.Las Cortes.Sol. 70m2 AC.,51176570,Mar,Centro,Cortes,40.41583,-3.6978,Entire home/apt,86,2,255,2021-07-12,4.14,6,140,9,VT-2125
14485893,PLAZA MAYOR-PUERTA DEL SOL-CALLE MAYOR-LUJO-NUEVO,16424237,Angel,Centro,Sol,40.41684,-3.70598,Entire home/apt,107,3,28,2019-11-17,0.59,2,267,7,VT-6518
14486045,Opera - beautiful apartment amazing location,3384746,Ana,Centro,Palacio,40.41919,-3.71016,Entire home/apt,85,1,211,2020-03-01,3.45,3,351,0,
14495975,Escala Suites Chalet,88625874,Bianca,Hortaleza,Palomas,40.45505,-3.61194,Entire home/apt,893,5,0,,,5,89,0,
14496382,"apartamento centrico, luminoso y tranquilo",4294346,Àlber,Centro,Embajadores,40.40977,-3.70024,Entire home/apt,49,5,0,,,1,0,0,
14497321,INFANTE - Cozy Flat @Cortes *Elevator*WiFi*,2864064,Oscar Vanessa Emilio,Centro,Cortes,40.41429,-3.69919,Entire home/apt,45,45,109,2019-06-29,1.84,18,150,1,VT-2438
14503436,ALQUILER VACACIONAL ECONOMICO,7572664,Jennifer,Puente de Vallecas,San Diego,40.39617,-3.66524,Private room,19,28,0,,,1,365,0,
14514754,Apartamento con encanto - Conde Duque,43924905,Edu,Centro,Universidad,40.42493,-3.71107,Entire home/apt,100,10,3,2020-10-25,0.21,1,264,2,
14521034,"ZONA LA LATINA, muy soleado",58610891,Amelia,Latina,Puerta del Angel,40.41015,-3.73999,Entire home/apt,80,1,0,,,1,0,0,
14528986,Suite/ Madrid,89814373,Alfredo,Centro,Universidad,40.42189,-3.70138,Private room,55,2,17,2018-06-23,0.28,2,70,1,
14529994,APARTAMENTOS VIVE MADRID - Casa Arriaza,59209486,Sonia,Moncloa - Aravaca,Argüelles,40.42185,-3.71675,Entire home/apt,95,2,20,2017-04-08,0.35,2,100,0,
14548682,Vintage&Chic Apartment,15378510,Andres,Tetuán,Bellas Vistas,40.45202,-3.70579,Entire home/apt,90,2,242,2020-03-15,3.96,1,0,0,VT-4812
14559931,Magnificent Room in the center of Madrid,24595812,Rosa,Centro,Sol,40.41538,-3.70765,Private room,30,30,1,2018-08-27,0.03,6,341,0,
14561771,Escala Suites Triple Room Madrid,88625874,Bianca,Hortaleza,Palomas,40.45337,-3.61312,Private room,81,1,5,2018-08-10,0.13,5,90,0,
14565087,Spacious double bedroom in the center of Madrid,14350079,Michele,Centro,Embajadores,40.40916,-3.70447,Private room,16,15,3,2016-09-27,0.05,1,0,0,
14567517,Escala Suites Single Room Madrid,88625874,Bianca,Hortaleza,Palomas,40.4534,-3.61353,Private room,65,1,4,2019-02-26,0.07,5,90,0,
14569093,Madrid Rio - piso tranquilo con techos altos,40475538,Beatriz,Arganzuela,Acacias,40.40182,-3.70162,Entire home/apt,80,4,3,2020-01-04,0.07,1,364,0,
14569945,"Madrid, City Center, Super Bright Designer Unit",36591599,Gabriela,Centro,Universidad,40.42398,-3.70289,Entire home/apt,96,3,107,2020-04-04,1.76,4,102,0,
14574259,"Longterm welcome-New,Central,100m² for 1-6 Persons",90311483,Tobias,Centro,Palacio,40.41079,-3.71081,Entire home/apt,95,4,12,2019-08-26,0.21,1,0,0,
14579567,Lighting Loft in Madrid (La Latina),16666103,Sergio,Centro,Embajadores,40.41236,-3.70549,Entire home/apt,65,3,199,2021-08-15,3.30,7,273,9,
14582385,Amazing studio in Mayor Street.,49690529,Rocio,Centro,Sol,40.41678,-3.70454,Entire home/apt,73,4,265,2021-07-01,4.32,2,123,18,VT-1881
14586191,bonito piso muy soleado  barrio Retiro con parking,66881515,Jose Antonio,Retiro,Ibiza,40.41662,-3.67717,Entire home/apt,160,4,79,2021-07-19,1.30,1,141,5,
14597900,Plaza mayor de lujo,56031287,Verbigracia,Centro,Palacio,40.41789,-3.7099,Entire home/apt,123,1,22,2018-11-19,0.37,3,0,0,
14598996,Cactus Mágico,29100549,Flora,Tetuán,Valdeacederas,40.46144,-3.69965,Entire home/apt,70,3,31,2019-06-16,0.59,2,337,3,VT-9637
14601175,"Magnificent Room in the center of Madrid, PLAZA MA",24595812,Rosa,Centro,Palacio,40.41359,-3.70787,Private room,32,30,0,,,6,223,0,
14606893,Plaza Castilla & Cuzco Apartment,90638422,Jose,Tetuán,Castillejos,40.4577,-3.69269,Entire home/apt,70,3,44,2019-08-18,0.78,1,240,0,VT 2062
14612247,Cozy and charm apartment in barrio Salamanca,2555689,Nonia,Salamanca,Recoletos,40.42298,-3.68077,Entire home/apt,100,2,2,2017-10-14,0.04,1,72,0,
14620999,Fantastic renewed apartment in Chamberi,14809898,Henar,Chamberí,Arapiles,40.43187,-3.71099,Entire home/apt,175,3,30,2020-03-16,0.50,6,256,1,
14626456,Stunning & Bright 2BD 2BTH - RETIRO / GOYA,90757198,María Del Carmen,Salamanca,Goya,40.42346,-3.67649,Entire home/apt,148,1,89,2019-07-15,1.48,1,248,6,
14627849,Bright & Cute 2BD 2BTH - Barrio Salamanca,90760470,Silvia,Salamanca,Goya,40.426956,-3.669885,Entire home/apt,138,1,95,2020-01-28,1.67,1,322,8,
14628922,"2Amazing room in the center of Madrid,PLAZA MAYOR",24595812,Rosa,Centro,Sol,40.41387,-3.7079,Private room,28,30,2,2019-08-01,0.04,6,222,0,
14642652,Habitacion privada con baño. Bajo 100m2 Madrid rio,685804,Jorge,Villaverde,Butarque,40.3447,-3.67711,Private room,50,1,0,,,1,364,0,
14648958,Habitación en plaza de España,5270686,Víctor Manuel,Centro,Palacio,40.42179,-3.71044,Private room,49,2,1,2016-09-19,0.02,1,71,0,
14649505,Charming & friendly studio steps from Prado Museum,45926015,Ricardo,Centro,Cortes,40.41356,-3.69678,Entire home/apt,70,2,3,2016-11-07,0.05,1,86,0,
14652492,Loft between gardens in best comunication area.,13787659,Pablo,Chamartín,Prosperidad,40.44048,-3.67864,Entire home/apt,214,3,127,2019-07-29,2.09,1,263,0,
14660403,HABITACIÓN INDIVIDUAL CON BAÑO,39733371,Sergio,Carabanchel,Opañel,40.39125,-3.72402,Private room,40,1,88,2019-03-09,1.44,1,365,0,
14664093,Piso Madrid junto: Inst. de Estud. Fisc. y RFEGolf,91094403,Inmaculada,Fuencarral - El Pardo,Fuentelareina,40.48193,-3.73944,Entire home/apt,120,11,5,2018-10-14,0.11,4,355,0,
14664108,Lujo junto a la Puerta del Sol,23492371,Rafael,Centro,Sol,40.41676,-3.7019,Entire home/apt,50,40,46,2020-03-11,2.12,5,120,8,B80615495
14671825,In the Heart of Madrid!,24360416,Mariana,Centro,Universidad,40.42093,-3.70206,Entire home/apt,69,2,71,2019-12-31,1.20,1,8,0,
14681869,Retiro Park: one step away - modern and bright,11201423,Lucia,Retiro,Niño Jesús,40.40907,-3.67624,Entire home/apt,70,2,34,2018-07-16,0.63,1,0,0,
14701898,Room in Lavapies 10' walk from Atocha,4802194,Massimo,Centro,Embajadores,40.40681,-3.70031,Private room,40,2,112,2020-03-09,1.85,1,0,0,
14701968,"Luminoso y tranquilo, centro barrio salamanca.",26914836,Antonio,Salamanca,Lista,40.43448,-3.67734,Private room,30,7,1,2019-05-14,0.04,2,358,0,
14703032,Beautiful Room in Prosperidad,26067468,Angela,Chamartín,Ciudad Jardín,40.44673,-3.67241,Private room,33,2,2,2016-09-11,0.03,1,0,0,
14703033,01. PRIVATE BATHROOM+ NICE ROOM (Gran Via),91443917,Viejo,Centro,Sol,40.41797,-3.70244,Private room,50,2,69,2018-08-10,1.16,8,0,0,
14704409,Apartment centrally located and newly renovated,17855462,Maite,Retiro,Pacífico,40.40375,-3.68068,Entire home/apt,46,4,120,2019-11-28,1.98,1,262,7,
14708647,Entre Lavapies y Embajadores. A UN PASO DEL CENTRO,39971222,Jacinto,Centro,Embajadores,40.4066,-3.70215,Entire home/apt,85,3,55,2017-06-19,0.93,1,51,2,
14725360,ROOM/Private Bath Attic at Centre +amazing terrace,91663211,Sheila,Centro,Palacio,40.4086,-3.71466,Private room,59,3,113,2019-10-11,1.89,1,0,0,VT-3995
14730017,Madrid without its inconvenients,91717192,Antonio,San Blas - Canillejas,Rejas,40.44336,-3.5754,Entire home/apt,69,3,8,2017-12-18,0.13,2,363,0,
14735348,GRAN VÍA SOL SPACIOUS  APARTMENT 80M.PARKING,91494388,Patricia,Centro,Sol,40.41842,-3.69946,Entire home/apt,6000,1,216,2020-03-02,3.54,2,0,0,VT-4171
14738521,"Casa tranquila, reformada y muy bien comunicada",17072529,Felipe,Tetuán,Bellas Vistas,40.44957,-3.7042,Private room,36,1,1,2017-07-02,0.02,1,0,0,
14740087,Habitación en casa con terraza,2757047,Belén,Fuencarral - El Pardo,Peñagrande,40.48031,-3.72364,Private room,50,2,3,2016-11-02,0.05,1,177,0,
14751089,Cozy house with air-conditioning in quiet area,14785920,Jose,Usera,San Fermín,40.37935,-3.6907,Private room,22,2,231,2021-07-01,4.50,3,58,24,
14754855,Apartamento Sol Luxury,50838254,Ana Belen,Centro,Embajadores,40.41158,-3.70581,Entire home/apt,77,1,27,2019-10-02,0.44,4,0,0,
14772349,A 9 min caminando de Gran Vía con Aire y Ascensor,25605008,Camila,Centro,Universidad,40.42411,-3.70502,Entire home/apt,102,3,117,2019-05-14,1.93,1,37,0,
14777687,"Unique & Romantique, Madrid",134769765,Mari Carmen,Moncloa - Aravaca,Valdezarza,40.46049,-3.71046,Entire home/apt,49,2,51,2019-06-02,1.00,1,99,2,
14780389,Habitación en Zona Tranquila,92255969,You,San Blas - Canillejas,Salvador,40.4415,-3.63227,Private room,19,4,21,2016-10-24,0.35,1,253,0,
14806012,Habitación moderna y luminosa (cuatro torres),92507879,Isabel,Fuencarral - El Pardo,Valverde,40.49246,-3.68736,Private room,25,2,15,2020-01-05,0.27,1,277,2,
14819428,AMPLIO Y ACOGEDOR APARTAMENTO - BARRIO DE MONCLOA,125352528,Esperanza,Chamberí,Gaztambide,40.43609,-3.7167,Entire home/apt,156,2,106,2021-08-27,1.92,1,341,11,VT-11499
14830043,"Nice room, 20 min by metro to Madrid Downtown",31162415,Randy,Ciudad Lineal,Ventas,40.42657,-3.65533,Private room,21,30,44,2017-10-25,0.72,1,88,0,
14830273,Olivar,92757622,Pape,Centro,Embajadores,40.4104,-3.70246,Entire home/apt,160,4,1,2016-09-07,0.02,1,358,0,
14838378,"El rincón de Las Letras, loft pleno centro",8305342,Isabelle,Centro,Cortes,40.41193,-3.69471,Entire home/apt,60,7,30,2019-12-22,0.51,3,253,0,
14850272,"cerca de todo en madrid,excelent situacion",84048574,Jose Kamerom,San Blas - Canillejas,Canillejas,40.44148,-3.60867,Private room,98,30,1,2016-10-17,0.02,1,179,0,
14850472,"TERRACE, bright, elevator  in old Madrid",2864064,Oscar Vanessa Emilio,Centro,Palacio,40.4081,-3.71203,Entire home/apt,146,1,190,2021-08-01,3.14,18,111,9,VT-1694
14854074,Bright & Modern 3BD - Barrio de las Letras,92994648,Fernando,Centro,Cortes,40.41404,-3.69717,Entire home/apt,139,1,153,2021-05-15,2.51,1,355,7,
14854217,En el corazón de Madrid,34371900,Javier,Centro,Justicia,40.42248,-3.69816,Entire home/apt,90,5,10,2017-05-18,0.19,1,165,0,
14862474,"Centrico.A/C+ Netflix +FÁCIL Y LIBRE APARCAMIENTO""",82262913,Prado,Carabanchel,San Isidro,40.39473,-3.72741,Entire home/apt,52,2,141,2019-10-08,2.34,1,322,6,
14863095,Your BEST EXPERIENCE in old Madrid. Luxury Area,14626191,Andrea Y Daniel,Centro,Cortes,40.4142,-3.69907,Entire home/apt,128,1,205,2020-09-05,3.40,8,323,18,VTXXXX
14863261,Rent Private Room Downtown Madrid,61753406,Juan,Salamanca,Lista,40.43126,-3.67736,Private room,41,180,1,2017-06-26,0.02,15,78,0,
14865090,Apart Renfe-Atocha y M.Sofia-Prado.,24349865,Rosa,Centro,Embajadores,40.40779,-3.69683,Entire home/apt,62,60,12,2017-01-02,0.20,1,358,0,
14865715,Madrid de los Austrias h3,85423259,Patricia,Centro,Palacio,40.41357,-3.71065,Private room,30,2,40,2017-12-10,0.70,3,246,2,
14867302,Habitacion en el Madrid de los Austrias,85423259,Patricia,Centro,Palacio,40.4148,-3.71119,Private room,30,2,11,2019-12-07,0.21,3,246,1,
14869725,"NEW Apart.
 RECIÉN REFORMADO",19099150,Juan,Tetuán,Cuatro Caminos,40.44693,-3.70091,Entire home/apt,58,1,174,2019-10-21,2.88,7,310,0,VT-2052
14870504,Habitacion 1 en el Madrid de los Austrias,85423259,Patricia,Centro,Palacio,40.41348,-3.71121,Private room,30,2,2,2017-12-31,0.04,3,246,0,
14882631,Precioso- Palacio Real y Madrid Río,93321091,Jesús,Arganzuela,Imperial,40.41163,-3.7208,Entire home/apt,50,4,82,2020-03-09,1.35,1,0,0,
14889957,01. EXTERIOR ROOM W/PRIVATE BATHROOM (SOL)01.,91443917,Viejo,Centro,Sol,40.41797,-3.70244,Hotel room,41,2,69,2019-09-02,1.16,8,0,0,
14892632,Plaza Santa Ana Apartment,93442958,Edgar,Centro,Cortes,40.41296,-3.69782,Entire home/apt,89,3,6,2018-07-04,0.10,1,111,0,
14895958,Apartamento en Malasaña.,93434595,Magdalena,Centro,Justicia,40.42864,-3.70146,Entire home/apt,83,2,42,2019-01-05,0.74,1,345,0,
14909890,Designer home in the most exclusive area of Madrid,9228673,Home At Homes,Salamanca,Recoletos,40.42916,-3.68475,Entire home/apt,294,5,25,2021-04-15,0.48,11,268,3,VT-1720
14913490,2 Twin or 1 king size bed  near Stadium Bernabeu.,12859487,Mireille,Chamartín,El Viso,40.45126,-3.67773,Private room,51,3,6,2019-12-13,0.13,1,173,0,
14921660,Exclusive design apartment in MALASAÑA,37062107,Tatiana Garcia Bueso,Centro,Universidad,40.42355,-3.70474,Entire home/apt,69,2,188,2018-12-26,3.15,1,0,0,VT-2937
14927666,Piso genial en LA LATINA,93850432,Estela,Centro,Palacio,40.41265,-3.71284,Private room,36,80,2,2016-11-07,0.03,1,90,0,
14937541,Cozy room in a new apartment,91944003,Randy,Centro,Sol,40.4188,-3.69999,Private room,42,2,68,2020-02-29,1.13,2,50,0,
14937663,Great Attich in Salamanca,15605156,Federico,Salamanca,Lista,40.42969,-3.67962,Private room,25,30,6,2018-04-10,0.10,2,266,0,
14943319,BOTANIC HOUSE IN MADRID (PLAZA MAYOR),16666103,Sergio,Centro,Sol,40.41505,-3.70711,Entire home/apt,80,3,257,2021-07-12,4.24,7,253,21,
14947611,MADRID Top location Great cozy equipped Studio.,66102129,Carmina,Salamanca,Recoletos,40.422955,-3.690514,Entire home/apt,69,30,88,2021-07-06,1.49,1,157,9,
14949924,Pretty private room in the best Madrid district,9437939,Entia,Salamanca,Fuente del Berro,40.42535,-3.66766,Private room,51,2,94,2019-12-31,1.56,1,343,0,EXENTO/NON APPLICABLE
14957137,Bright & New - 2BD 2BTH - CITY CENTER (CORTES),74767650,Ignacio,Centro,Cortes,40.41812,-3.69471,Entire home/apt,162,1,147,2021-04-22,2.41,4,343,4,
14957501,"Spotless, Calm & Central.",3017315,Cristina,Centro,Palacio,40.42221,-3.71078,Entire home/apt,54,2,231,2021-07-04,3.84,5,50,8,
14959793,Fantastic flat in the heart of Madrid,15247355,Marco,Centro,Universidad,40.42481,-3.70313,Entire home/apt,68,7,289,2020-01-21,4.91,1,246,1,
14961050,Habitación privada con Wifi,94189576,Antonio,Carabanchel,Vista Alegre,40.38473,-3.7452,Private room,18,2,77,2019-08-10,1.28,1,0,0,
14961129,Habitación en el centro de Madrid,90287015,Ricardo,Centro,Embajadores,40.4073,-3.7062,Private room,45,1,4,2016-10-01,0.07,2,365,0,
14967439,ALQUILO PRECIOSA HABITACIÓN INDEPENDIENTE,84973000,Elsa,Carabanchel,Opañel,40.38674,-3.72244,Private room,24,2,0,,,1,0,0,
14976208,HABITACION EDUARDO,46023547,Inma,Ciudad Lineal,Costillares,40.46761,-3.66466,Private room,40,1,5,2020-03-08,0.14,4,253,0,
14987359,Double room,39793561,Alessandra,Latina,Lucero,40.39862,-3.74508,Private room,28,1,2,2017-07-01,0.03,1,0,0,
14988853,Habitación confortable cerca del centro,17320590,Fouad,Puente de Vallecas,Numancia,40.39878,-3.66842,Private room,18,3,21,2019-05-21,0.35,2,38,0,
14994623,Artist Penthouse Oasis in the heart of Madrid,42149444,Helena,Centro,Embajadores,40.41243,-3.70164,Entire home/apt,170,2,105,2020-01-02,1.87,2,348,4,
14997405,Temporadas. Bernabeu. IFEMA. Jardines. Tu casa,94575991,Emma,Chamartín,Hispanoamérica,40.45348,-3.67028,Entire home/apt,110,7,53,2018-06-25,0.88,1,301,1,
14997760,01. SOL SQUARE/PRIVATE ROOM AND Private Bathroom,91443917,Viejo,Centro,Sol,40.41797,-3.70244,Hotel room,41,2,46,2019-07-19,0.77,8,0,0,
15001584,Confortable habitación en norte de madrid,87442793,Rose Mary,Fuencarral - El Pardo,Peñagrande,40.48261,-3.72146,Private room,19,1,60,2017-06-24,1.13,1,0,0,
15005208,Room with private bathroom in Delicias,12353738,Ana,Arganzuela,Delicias,40.39842,-3.69295,Private room,37,2,30,2020-02-15,0.55,1,154,0,
15006369,"Apartamento con Encanto Callao,Sol,Ópera,Gran Vía",94675541,Pedro,Centro,Sol,40.41808,-3.7075,Entire home/apt,99,2,178,2020-02-20,2.95,1,53,0,
15012039,"Madrid río, habitación doble Apart. vacacional",91434542,Maria Jose,Usera,Moscardó,40.39022,-3.70702,Private room,35,3,1,2016-09-25,0.02,1,284,0,
15012312,"Madrid Sunny studio flat for two, free Parking!",24030759,Vesta,Puente de Vallecas,Numancia,40.39707,-3.66571,Entire home/apt,60,2,118,2019-09-27,1.97,1,0,0,
15012720,"2 habitaciones, piso compartido con una pareja",94745095,Victor,Salamanca,Fuente del Berro,40.42588,-3.6621,Private room,90,1,1,2016-10-09,0.02,1,365,0,
15014198,Apartamento en el mejor barrio de la ciudad.,94757792,Raquel,Centro,Justicia,40.42127,-3.69766,Entire home/apt,65,2,238,2019-10-15,3.95,1,0,0,VT-2827
15017291,Apartamento renovado en el centro,44691606,Sonia,Centro,Embajadores,40.41159,-3.70119,Entire home/apt,51,3,13,2017-07-03,0.22,1,0,0,
15019446,Penthouse near Madrid´s Heaven.,9536395,Otilio,Arganzuela,Acacias,40.40055,-3.70107,Entire home/apt,50,3,36,2019-04-07,0.69,1,0,0,
15019684,Chueca along Gran Vía. Sunny and with views.,24941970,Iñigo,Centro,Justicia,40.42194,-3.6998,Entire home/apt,71,7,219,2021-08-19,3.87,1,285,47,VT-4208
15030779,Loft 70m2 Madrid Center,40458219,Luis,Centro,Embajadores,40.41138,-3.70085,Entire home/apt,60,2,186,2019-10-21,3.09,2,0,0,
15032006,Loft inteligente y wifi en el centro de Madrid,73025086,Javier,Centro,Universidad,40.42545,-3.70239,Entire home/apt,200,5,0,,,1,0,0,
15036212,Céntrico loft moderno en Corrala histórica,7131867,Natacha,Centro,Embajadores,40.40762,-3.70172,Entire home/apt,43,2,188,2019-08-03,3.11,1,299,6,VT-9514
15042485,"REINA SOFIA BEST LOCATION , AC ALL FLAT 3 BDR,WIFI",113896128,Marta Y Gerardo,Centro,Cortes,40.41119,-3.69641,Entire home/apt,163,3,193,2021-08-23,3.20,11,339,8,
15048152,Santiago Bernabéu. Piso reformado hasta 6 pax. A/C,8381047,Diego,Chamartín,Ciudad Jardín,40.45018,-3.6772,Entire home/apt,100,1,8,2018-04-01,0.16,1,0,0,
15048220,The best to 2 bedroom apartment in the area,95097336,Gustavo,Salamanca,Recoletos,40.42818,-3.68229,Entire home/apt,200,1,0,,,1,365,0,
15055155,Spacious 2 bedroom flat near uni and giant park,47410553,Atle,Moncloa - Aravaca,Valdezarza,40.46394,-3.71696,Entire home/apt,56,3,80,2021-02-18,1.34,1,60,7,
15061273,Vallehouse,95225887,Ana,Puente de Vallecas,San Diego,40.39743,-3.66976,Entire home/apt,79,2,75,2018-11-24,1.25,1,222,0,VT-3265
15063477,Lovely apartment pacifico,76955736,Yuri,Retiro,Pacífico,40.40539,-3.67715,Entire home/apt,80,1,0,,,1,0,0,
15068377,Habitación  con baño privado en Arturo Soria,53138239,Virginia,Ciudad Lineal,Colina,40.45804,-3.65896,Private room,33,3,68,2019-12-17,1.13,2,345,2,
15071081,Bonita y luminosa habitación con su sala de estar.,318101,Isabel,Centro,Embajadores,40.41091,-3.70031,Private room,35,15,122,2019-07-05,2.05,1,269,0,
15080341,Habitación en pleno centro de Madrid,64338121,Alberto,Centro,Embajadores,40.40777,-3.70322,Private room,18,4,68,2021-04-10,1.12,2,341,7,
15086384,Private room in Plaza de España,95273679,Giacomo,Centro,Universidad,40.42623,-3.70855,Private room,114,1,0,,,1,364,0,
15094144,Acogedora habitacion doble a 15 minutos del centro,78780938,Delfina,Usera,San Fermín,40.37277,-3.69306,Private room,25,2,36,2020-01-31,0.61,2,339,0,
15095630,Habitación doble de lujo baño privado + sofacama,5291754,Clara,Chamartín,Hispanoamérica,40.4575,-3.67773,Private room,70,2,29,2020-03-02,0.49,2,328,0,
15095901,"Moderna habitación doble con baño privado, lujo.",5291754,Clara,Chamartín,Hispanoamérica,40.45655,-3.67755,Private room,56,2,31,2019-12-16,0.53,2,327,0,
15096653,BRAND NEW apartment,19099150,Juan,Tetuán,Cuatro Caminos,40.44837,-3.70251,Entire home/apt,57,1,140,2019-11-17,2.32,7,332,2,VT-2051
15120210,Delicias entre Atocha-Museos y Matadero,89296365,Soledad,Arganzuela,Delicias,40.39613,-3.69371,Entire home/apt,65,60,18,2018-07-25,0.34,1,216,0,
15122088,Tu refugio acogedor en el corazón de Madrid,95836067,Juliana,Centro,Cortes,40.41508,-3.702,Private room,50,3,79,2020-01-20,1.34,1,52,0,
15122503,Amazing Room  Metro Lista  & Metro Goya,61753406,Juan,Salamanca,Lista,40.43082,-3.67825,Private room,32,28,8,2019-07-20,0.14,15,133,0,
15122527,Saga Rental La Latina 1 1CE,85271787,Alina,Centro,Embajadores,40.41039,-3.70891,Entire home/apt,999,1,0,,,20,253,0,
15126500,Preciosa casa en pleno centro de Madrid,11515100,Mónica,Centro,Embajadores,40.40675,-3.70944,Entire home/apt,70,2,9,2021-07-08,0.15,1,244,1,
15128601,"Apartamento Cibeles , Madrid centro.",54623373,Lara,Centro,Cortes,40.41853,-3.6971,Entire home/apt,65,7,49,2021-09-03,0.81,6,37,4,
